1038.031,6.75231962,10.0
1038.065,6.9131740399999995,10.0
1038.097,7.07406558,10.0
1038.13,7.23537204,10.0
1038.164,7.39990976,10.0
1038.197,7.55608982,10.0
1038.297,7.818155819999999,10.0
1038.297,8.13773674,10.0
1038.298,8.03773674,10.0
1038.331,7.604611,10.0
1038.364,7.766121,10.0
1038.397,8.51972048,10.0
1038.432,8.68191908,10.0
1038.465,8.244198,10.0
1038.499,8.405502,10.0
1038.532,8.565417,10.0
1038.566,8.73315,10.0
1038.599,8.888366000000001,10.0
1038.633,9.053059000000001,10.0
1038.666,9.211184000000001,10.0
1038.7,9.373668,10.0
1038.733,9.535569,10.0
1038.766,9.696813,10.0
1038.8,9.855450000000001,10.0
1038.834,10.017890000000001,10.0
1038.867,9.8255518,10.0
1038.9,9.804426320000001,10.0
1038.934,9.6647883,10.0
1038.967,9.509419359999999,10.0
1039.0,9.33891764,10.0
1039.068,9.155693,10.0
1039.068,8.83651016,10.0
1039.101,8.83651016,10.0
1039.134,8.67283088,10.0
1039.168,8.51173858,10.0
1039.201,8.3501458,10.0
1039.234,8.18843034,10.0
1039.268,8.02795542,10.0
1039.301,7.8684682200000005,10.0
1039.335,7.70556786,10.0
1039.368,7.54422484,10.0
1039.403,7.38280318,10.0
1039.436,7.22108308,10.0
1039.47,7.0574104,10.0
1039.503,6.897517000000001,10.0
1039.537,6.73935436,10.0
1039.571,6.5779869600000005,10.0
1039.604,6.42046042,10.0
1039.637,6.256734079999999,10.0
1039.671,6.09609616,10.0
1039.705,5.936309100000001,10.0
1039.772,5.77873932,10.0
1039.772,5.45646436,10.0
1039.805,5.45646436,10.0
1039.84,5.29334696,10.0
1039.873,5.1356002400000005,10.0
1039.907,4.97095714,10.0
1039.939,4.8094443,10.0
1039.973,4.65149628,10.0
1040.007,4.48989512,10.0
1040.04,4.329872,10.0
1040.073,4.16888228,10.0
1040.107,4.00905926,10.0
1040.14,3.8463631,10.0
1040.175,3.68673326,10.0
1040.209,3.52461512,10.0
1040.242,3.36553996,10.0
1040.276,3.2052401,10.0
1040.309,3.0460651199999997,10.0
1040.342,2.88349896,10.0
1040.375,2.72505404,10.0
1040.409,2.5638801,10.0
1040.442,2.39649496,10.0
1040.476,2.23889402,10.0
1040.543,2.0846701,10.0
1040.543,1.7622239400000002,10.0
1040.576,1.7622239400000002,10.0
1040.61,1.60102804,10.0
1040.643,1.44235312,10.0
1040.677,1.28117212,10.0
1040.711,1.1154731,10.0
1040.745,0.95715512,10.0
1040.778,0.7959821600000001,10.0
1040.811,0.63566708,10.0
1040.845,0.4753550999999999,10.0
1040.879,0.3094831,10.0
1040.913,0.15340411999999992,10.0
1040.945,-0.011535900000000043,10.0
1040.979,-0.16782488000000004,10.0
1040.98,-0.22802990000000006,10.0
1041.047,-0.48929790000000006,10.0
1041.079,-0.6486828800000001,10.0
1041.114,-0.8089149,10.0
1041.148,-0.96937288,10.0
1041.181,-1.1306109000000002,10.0
1041.214,-1.29083786,10.0
1041.248,-1.4510639200000002,10.0
1041.281,-1.6119309,10.0
1041.348,-1.8729848599999999,10.0
1041.349,-1.8328959200000001,10.0
1041.349,-2.1530569,10.0
1041.414,-2.2530569,10.0
1041.447,-2.41435386,10.0
1041.481,-2.57624004,10.0
1041.516,-2.63713584,10.0
1041.516,-2.9591459999999996,10.0
1041.583,-3.0591459999999997,10.0
1041.616,-3.2199378800000003,10.0
1041.65,-3.38055594,10.0
1041.684,-3.54143208,10.0
1041.717,-3.70226484,10.0
1041.751,-3.86276802,10.0
1041.752,-3.5073659999999998,10.0
1041.785,-3.667883,10.0
1041.852,-3.7469319999999997,10.0
1041.885,-3.9086919999999994,10.0
1041.918,-4.068557,10.0
1041.952,-4.229247,10.0
1041.986,-4.388789,10.0
1042.019,-4.5500799999999995,10.0
1042.052,-4.7105559999999995,10.0
1042.086,-4.873462,10.0
1042.12,-5.0344739999999994,10.0
1042.152,-5.196193,10.0
1042.187,-4.84348776,10.0
1042.221,-4.8767466,10.0
1042.254,-4.7277673600000005,10.0
1042.288,-4.5699143200000005,10.0
1042.322,-4.3951107799999996,10.0
1042.355,-4.207246,10.0
1042.389,-4.04869228,10.0
1042.423,-3.89019612,10.0
1042.457,-3.7253571599999997,10.0
1042.49,-3.6673703,10.0
1042.49,-3.3453090000000003,10.0
1042.557,-3.245309,10.0
1042.591,-3.18517108,10.0
1042.591,-2.86176204,10.0
1042.624,-2.86176204,10.0
1042.691,-2.60278708,10.0
1042.725,-2.44084904,10.0
1042.757,-2.2792871,10.0
1042.791,-2.11796304,10.0
1042.825,-1.9565619599999997,10.0
1042.859,-1.8947051199999998,10.0
1042.859,-1.57423116,10.0
1042.892,-1.57423116,10.0
1042.958,-1.31224412,10.0
1042.992,-1.1517690799999998,10.0
1043.026,-0.99162512,10.0
1043.059,-0.83007412,10.0
1043.094,-0.6706091200000001,10.0
1043.127,-0.51085614,10.0
1043.161,-0.34806008,10.0
1043.193,-0.18825411999999997,10.0
1043.228,-0.027447119999999936,10.0
1043.261,0.13176388000000006,10.0
1043.295,0.29255190000000003,10.0
1043.328,0.45264788000000006,10.0
1043.362,0.5150609,10.0
1043.362,0.8360379000000001,10.0
1043.395,0.8360379000000001,10.0
1043.428,0.99502286,10.0
1043.495,1.2558559200000001,10.0
1043.529,1.4159388599999998,10.0
1043.563,1.5779049,10.0
1043.595,1.7375729199999999,10.0
1043.629,1.7987999000000001,10.0
1043.629,2.1194149,10.0
1043.663,2.1194149,10.0
1043.695,2.27873894,10.0
1043.764,2.5391418800000003,10.0
1043.796,2.69855498,10.0
1043.83,2.8591240200000003,10.0
1043.864,3.02090194,10.0
1043.897,3.18251098,10.0
1043.931,3.3486979,10.0
1043.965,3.51172898,10.0
1043.998,3.672106,10.0
1044.032,3.8355769,10.0
1044.066,3.99676002,10.0
1044.1,4.06051692,10.0
1044.1,4.3791458400000005,10.0
1044.133,4.3791458400000005,10.0
1044.2,4.6374038,10.0
1044.233,4.80221768,10.0
1044.267,4.96417502,10.0
1044.3,5.12179574,10.0
1044.333,5.283261899999999,10.0
1044.367,5.4451186,10.0
1044.368,5.50508794,10.0
1044.401,5.66772784,10.0
1044.434,5.83096678,10.0
1044.5,6.08956372,10.0
1044.535,6.249455,10.0
1044.568,6.40941768,10.0
1044.602,6.5705417,10.0
1044.635,6.73147098,10.0
1044.668,6.89142374,10.0
1044.702,7.0542459,10.0
1044.736,7.215981859999999,10.0
1044.77,7.37879866,10.0
1044.803,7.545173920000001,10.0
1044.837,7.7031277,10.0
1044.869,7.8649828799999995,10.0
1044.87,7.509529,10.0
1044.904,7.670128,10.0
1044.971,7.7535799999999995,10.0
1045.004,8.50998706,10.0
1045.038,8.074045,10.0
1045.071,8.233838,10.0
1045.105,8.476583000000002,10.0
1045.105,8.798580000000001,10.0
1045.138,8.798580000000001,10.0
1045.205,8.880407,10.0
1045.239,9.041195,10.0
1045.272,9.203163,10.0
1045.305,9.365599000000001,10.0
1045.338,9.52527,10.0
1045.372,9.686457,10.0
1045.406,9.848640000000001,10.0
1045.44,10.01199,10.0
1045.473,9.8371941,10.0
1045.506,9.811744079999999,10.0
1045.54,9.67261096,10.0
1045.573,9.518982359999999,10.0
1045.574,9.451025659999999,10.0
1045.607,9.26813038,10.0
1045.64,9.11251276,10.0
1045.707,8.851159879999999,10.0
1045.741,8.690028040000001,10.0
1045.773,8.52970362,10.0
1045.808,8.36932316,10.0
1045.841,8.31000446,10.0
1045.841,7.986849060000001,10.0
1045.875,7.986849060000001,10.0
1045.942,7.72379242,10.0
1045.975,7.56151596,10.0
1046.009,7.40253128,10.0
1046.043,7.23859316,10.0
1046.076,7.17776514,10.0
1046.076,6.858792019999999,10.0
1046.143,6.75879202,10.0
1046.177,6.59758936,10.0
1046.215,6.436569120000001,10.0
1046.249,6.2745641999999995,10.0
1046.282,6.21185416,10.0
1046.282,5.89164016,10.0
1046.316,5.89164016,10.0
1046.348,5.729704180000001,10.0
1046.383,5.56801124,10.0
1046.45,5.3061103,10.0
1046.483,5.1435461,10.0
1046.516,4.98251018,10.0
1046.55,4.82417726,10.0
1046.583,4.762374159999999,10.0
1046.583,4.439491019999999,10.0
1046.617,4.439491019999999,10.0
1046.65,4.27991632,10.0
1046.717,4.0189442,10.0
1046.75,3.8592499800000004,10.0
1046.783,3.6984091999999995,10.0
1046.784,3.63803428,10.0
1046.817,3.47808612,10.0
1046.884,3.21835102,10.0
1046.917,3.05840296,10.0
1046.951,2.8980631199999998,10.0
1046.984,2.7363139199999997,10.0
1047.017,2.5769880599999997,10.0
1047.051,2.41670302,10.0
1047.084,2.25610014,10.0
1047.085,2.1945230000000002,10.0
1047.118,2.03048504,10.0
1047.152,1.8689139799999999,10.0
1047.185,1.70877908,10.0
1047.218,1.54922208,10.0
1047.286,1.2872061,10.0
1047.319,1.1280631199999998,10.0
1047.353,1.06748916,10.0
1047.353,0.74711706,10.0
1047.387,0.74711706,10.0
1047.42,0.58670412,10.0
1047.453,0.42156114,10.0
1047.52,0.16461912,10.0
1047.553,0.0021550999999999654,10.0
1047.587,-0.15873588000000005,10.0
1047.62,-0.32290490000000005,10.0
1047.653,-0.48372190000000004,10.0
1047.687,-0.6440789,10.0
1047.72,-0.7057179,10.0
1047.72,-1.0264529000000002,10.0
1047.787,-1.1264529,10.0
1047.82,-1.2855119,10.0
1047.855,-1.34552092,10.0
1047.855,-1.6665589399999998,10.0
1047.889,-1.6665589399999998,10.0
1047.922,-1.82557286,10.0
1047.956,-1.9876258800000002,10.0
1048.023,-2.24810084,10.0
1048.056,-2.40986984,10.0
1048.091,-2.56835508,10.0
1048.124,-2.62747698,10.0
1048.124,-2.9485679200000003,10.0
1048.157,-2.9485679200000003,10.0
1048.19,-2.694419,10.0
1048.224,-3.26996998,10.0
1048.258,-3.4298499199999997,10.0
1048.324,-3.689389,10.0
1048.359,-3.253701,10.0
1048.391,-3.415072,10.0
1048.426,-3.574254,10.0
1048.458,-3.733568,10.0
1048.459,-3.975404,10.0
1048.492,-4.135758,10.0
1048.525,-4.2962229999999995,10.0
1048.592,-4.376492,10.0
1048.625,-4.537177,10.0
1048.626,-4.779875,10.0
1048.66,-4.938768,10.0
1048.693,-5.099957,10.0
1048.794,-5.178633,10.0
1048.794,-4.88524256,10.0
1048.828,-4.98524256,10.0
1048.828,-4.6790802,10.0
1048.895,-4.6790802,10.0
1048.895,-4.317836,10.0
1048.928,-4.317836,10.0
1048.962,-4.16155624,10.0
1048.995,-4.0027162,10.0
1049.029,-3.8417803200000002,10.0
1049.096,-3.57724308,10.0
1049.129,-3.41745994,10.0
1049.162,-3.2567120800000002,10.0
1049.196,-3.0921401,10.0
1049.229,-2.93148594,10.0
1049.23,-2.87343416,10.0
1049.263,-2.7119699400000004,10.0
1049.329,-2.4540241199999997,10.0
1049.363,-2.39294596,10.0
1049.363,-2.0666250799999997,10.0
1049.397,-2.0666250799999997,10.0
1049.43,-1.9027709400000004,10.0
1049.464,-1.74310016,10.0
1049.531,-1.47935304,10.0
1049.565,-1.31922512,10.0
1049.598,-1.1617421399999999,10.0
1049.599,-1.10037708,10.0
1049.631,-0.9058240799999999,10.0
1049.665,-0.7778672000000001,10.0
1049.732,-0.51899406,10.0
1049.766,-0.35854014,10.0
1049.799,-0.19742709999999997,10.0
1049.8,-0.13628111999999998,10.0
1049.833,0.025928900000000032,10.0
1049.866,0.18627988,10.0
1049.933,0.44706690000000004,10.0
1049.966,0.6096239,10.0
1049.999,0.7723539,10.0
1050.033,0.9327969,10.0
1050.034,0.9939579000000001,10.0
1050.066,1.15717786,10.0
1050.1,1.3196109200000001,10.0
1050.133,1.48163792,10.0
1050.201,1.7424889000000001,10.0
1050.234,1.9065579000000001,10.0
1050.268,2.06749786,10.0
1050.301,2.2271399,10.0
1050.335,2.29178088,10.0
1050.335,2.6119539200000004,10.0
1050.368,2.6119539200000004,10.0
1050.435,2.87198696,10.0
1050.469,3.034919,10.0
1050.502,3.1928829399999996,10.0
1050.503,3.25492706,10.0
1050.535,3.4147129,10.0
1050.568,3.57657502,10.0
1050.636,3.83819692,10.0
1050.669,3.99973402,10.0
1050.703,4.16044296,10.0
1050.735,4.320564839999999,10.0
1050.768,4.48447582,10.0
1050.803,4.64929096,10.0
1050.837,4.7077856,10.0
1050.837,5.03407994,10.0
1050.904,5.13407994,10.0
1050.937,5.29688072,10.0
1050.97,5.45868184,10.0
1051.004,5.621473760000001,10.0
1051.037,5.78043384,10.0
1051.07,5.9422899000000005,10.0
1051.104,6.0067787,10.0
1051.104,6.32360958,10.0
1051.171,6.42360958,10.0
1051.204,6.583955,10.0
1051.238,6.74600064,10.0
1051.271,6.90642094,10.0
1051.304,6.9692257,10.0
1051.304,7.29272784,10.0
1051.338,7.29272784,10.0
1051.404,7.55623076,10.0
1051.438,7.7172028,10.0
1051.471,7.8798077399999995,10.0
1051.506,7.4443649999999995,10.0
1051.539,7.685532,10.0
1051.539,8.005978,10.0
1051.573,8.422054039999999,10.0
1051.607,8.58524926,10.0
1051.673,8.248803,10.0
1051.707,8.410969000000001,10.0
1051.74,8.57168,10.0
1051.775,8.734770000000001,10.0
1051.808,8.893181,10.0
1051.842,9.053370000000001,10.0
1051.843,9.294224000000002,10.0
1051.909,9.375706000000001,10.0
1051.943,9.540031,10.0
1051.976,9.700887000000002,10.0
1052.01,9.862060000000001,10.0
1052.043,10.023390000000001,10.0
1052.044,9.91262418,10.0
1052.077,9.89853476,10.0
1052.144,9.65994148,10.0
1052.178,9.50468156,10.0
1052.213,9.33519728,10.0
1052.246,9.151221999999999,10.0
1052.279,8.995121999999999,10.0
1052.313,8.834774,10.0
1052.346,8.77350052,10.0
1052.346,8.44836466,10.0
1052.38,8.44836466,10.0
1052.413,8.28912924,10.0
1052.447,8.12891342,10.0
1052.514,7.868045319999999,10.0
1052.546,7.70937046,10.0
1052.58,7.5464771200000005,10.0
1052.614,7.48630012,10.0
1052.614,7.16377308,10.0
1052.647,7.16377308,10.0
1052.68,7.00369426,10.0
1052.713,6.8436922000000004,10.0
1052.781,6.58033416,10.0
1052.813,6.42370716,10.0
1052.848,6.26232202,10.0
1052.881,6.10294032,10.0
1052.914,5.94055316,10.0
1052.947,5.781097079999999,10.0
